,sentiment,wordCount
Ill pray for you em but you no you’re going to hell and you cannot go back .you sell the devil even now so sad Money and good life for burning in hell for ever id rather be poor,-0.9858,42
Is it just me or is Eminem's tone of voice similar to that of Kanye West? 😳,0.0,18
It's funny how the comments on here (that know the truth and/or agree with the truth) are getting deleted #Exposed,0.7717,24
"Jack Mcwatters I'm just letting people know how real he is... I understand that some people won't believe it, but it is 100% true.. I been laying low from the spot light for years and still do, but I want people to know the truth. This hook to this song, came from a song that I made years ago, but  this is not the first time he's done this to me.. He's been stealing my lyrics, punchlines and ideas and turning them in to his own for a long time. This is the truth.",-0.3291,106
Jack Mcwatters and I'm not saying that I'm better then him lol,0.6908,12
Jack Mcwatters he has and it's been happening for a long time. You just don't know anything about it.,0.0,21
Keep it up em,0.0,4
Kira G. I m telling why didn't he collaborated with her on this song,0.0,15
LDshadowlady Fan im 11...hi,0.3182,6
Like if eminem is  better than lil pump,0.6597,8
Lionel richi,0.0,2
Listen to the lyrics..,0.0,5
Literally my favorite song! <3,0.7345,6
Look afters your lungs id love to meat up again an do few more songs yellow,0.6369,16
Love,0.6369,1
"Love his new album but i still remember the old hits like Love the way you lie, Not afraid, Stan and more",0.9127,24
Love this song really beautiful😌,0.6369,6
"Lyrics

I walk on water But I ain't no Jesus I walk on water But only when it freezes Why, are expectations so high? Is it the bar I set? My arms, I stretch, but I can’t reach A far cry from it, or it's in my grasp, but as Soon as I grab, squeeze I lose my grip like the flying trapeze Into the dark, I plummet Now the sky's blackening, I know the mark’s high Butterflies rip apart my stomach Knowing that no matter what bars I come with You're gonna hark, gripe, and that's a hard Vicodin to swallow So I scrap these, as pressure increases, like khakis I feel the ice cracking, because I walk on water But I ain't no Jesus I walk on water But only when it freezes It's the curse of the standard That the first of the Mathers disc set Always in search of the verse that I haven't spit yet Will this step just be another misstep To tarnish whatever the legacy, love or respect, I've garnered? The rhyme has to be perfect, the delivery flawless And it always feels like I'm hitting the mark ’til I go sit in the car, listen, and pick it apart Like, ""this shit is garbage"" God’s given me all this Still I feel no different regardless Kids look to me like as a god, this is retarded If only they knew, it's a facade and it’s exhaustive And I try to not listen to nonsense But if you bitches are trying to strip me of my confidence Mission accomplished I'm not God-sent Nas, Rakim, Pac, Big, James Todd Smith, and I'm not Prince, so I walk on water But I ain't no Jesus I walk on water But only when it freezes 'Cause I'm only human, just like you Making my mistakes, oh if you only knew I don't think you should believe in me the way you do 'Cause I'm terrified to let you down, oh It's true, I'm a Rubik's, a beautiful mess At times juvenile, yes, I goof and I jest A flawed human, I guess But I'm doing my best to not ruin your expectations And meet 'em, but first, the ""Speedom"" verse Now, Big Sean, he's going too fast Is he gonna shout or curse out his mom? There was a time I had the world by the balls, eating out my palm Every album, song I was spazzin' the fuck out on And now I'm getting clowned and frowned on But the only one who's looking down on me that matters now's Deshaun Am I lucky to be around this long? Begs the question, though Especially after the methadone As yesterday fades and the Dresden home is burnt to the ground And all that's left of my house is lawn The crowds are gone And it's time to wash out the blonde Sales decline, the curtains drawn They're closing the set, I'm still poking my head out from behind And everyone who has doubt, remind Now take your best rhyme, outdo it, now do it a thousand times Now let 'em tell ya the world no longer cares or gives a fuck about your rhymes And as I grow outta sight, outta mind, I might go outta mine 'Cause how do I, ever let this mic go without a fight When I made a fuckin' tightrope outta twine? But when I do fall from these heights, though, I'll be fine I won't pout or cry or spiral down or whine But I'll decide if it's my final bow this time around 'cause I walk on water But I ain't no Jesus I walk on water But only when it freezes 'Cause I'm only human, just like you I been making my mistakes, oh if you only knew I don't think you should believe in me the way that you do 'Cause I'm terrified to let you down, oh If I walked on water, I would drown 'Cause I'm just a man, but as long as I got a mic I'm godlike So me and you are not alike Bitch, I wrote ""Stan""",0.9816,785
MarktplaatsHD Playing minecraft 💀,0.2023,4
Me recuerda a toy story,0.0,5
Meh...,0.0,2
Michael jackson is better because he is the king of pop look it up people!!,0.5399,17
Millions of people have listened to a song about me. Gods given me all this and a second chance at life and i feel no different. 😑😑😑,-0.0516,31
My best friend got me on this I ❤U   baby duck,0.8126,12
My favorite artist admitting he's old😭😭😭,0.4588,9
My uncle died 2 years ago,-0.5574,6
New song,0.0,2
Nice song,0.4215,2
Nice song kill,-0.4404,3
Now this is Beyonce.,0.0,5
OH YES GUYS WATCH IF UR A CRISTIAN U WILL UNDERSTAND :D,0.7184,12
One of their many best Eminem an beyounce sing good together,0.7964,11
"Only 56M views?! I guess this song has too much content and not enough talk about money,sex,and drugs for society's liking. #thissonggohard",0.4574,29
Perfect,0.5719,1
Queen B???😀😀😀😀😀😀,0.0,8
RUMPLESTILTSKIN!!!,0.0,4
Rap god,0.2732,2
Reminds me of Princess Tiana,0.0,5
Roses r red violets r blu slim shady is back this song is makez me cry like scooby doo,-0.1531,19
Ryder Zimmerman no cause he's wack now.,-0.296,8
"Sanford Gilliam Listen to Chloraseptic Remix, Eminem got pissed on people saying Walk on water sucks, Chloraseptic Remix is his response to those haters, you better read the lyrics too.",-0.7906,34
Say no more,-0.296,3
Schwul,0.0,1
Since 1999 Damm,0.0,3
Skylar sings it better,0.4404,4
"So after all these years saying ""fuck everyone ill do whatever I want"" he comes out with this crying that ""no matter what he does it's never good enough for us"". His time surely is coming to a end soon if this is the way he's going.",-0.8815,53
So emotional.,0.2247,3
So good 🤤,0.4927,3
So many freakin big mac ads,0.0,6
Song is not that bad,0.431,5
Song sucks doesn t make logic like to understand what I'm listening too not trick shit lol lol lol just like Beyonce sing about trick crap keep the hood rat alive I guess that's your foundation lol lol gluck,-0.6046,39
Só esperando o clipe com ela agr 👏😍,0.0,9
"Tammy Rose he's been stealing my lyrics,punchlines and then putting them into his own songs. He knows that I've been dodging the spotlights for years and still do, but I'm about sick of this bs. A lot of people in northern Michigan knows what he's been up to with my older and newer songs",-0.7906,59
That last couple of seconds ruined the song,-0.4767,8
That's just the best Song I've eher heard😍,0.6369,9
That's not Eminem....the Real Eminem is dead on 2009....,-0.6486,12
"The Eminem in no love NEEDS to come back , I miss his confidence 😕",0.6908,15
The beat kind of sucks,-0.4201,5
The ending... lol,0.4215,4
"The last part ruined the moment, lol. I still LOVED the song though!!",0.7111,17
The song is slow so Eminemvevo can get as much ad rev as they can,0.0,15
The sound of beauty,0.5859,4
These lyrics to the hook was stolen from a song that I made more then a decade ago.. This is not the first time Eminem stole from me,-0.4939,29
"They hate you, just because you walk on the water in which they drown.",-0.8126,16
"They should have let Skylar do this, she did write it afterall. She does it live really good",0.4927,20
This ain’t what he used to sound like,0.3612,10
This channel is dope,0.0,4
This is a great song. I love it 💜💜,0.8519,11
This is beatyful song <33,0.0,6
This is garbage just like you EMINEM!!!!,0.5673,10
"This isn't the REAL Eminem, Slim Shady. This is pure shit. Its not Eminem anymore; the real Eminem, the Slim Shady is dead.",-0.836,29
This made me cry bc this is how i feel about school helping out others but then i keeep my feelings inside bc i dont want anyone to know how i really feel and i cried so much,-0.6786,38
This made me 😢,0.0,4
"This melody, man.",0.0,5
This needed some drums tbh,0.0,5
This song is honesrly garbage by em,0.0,7
"This song reminds me of my friends uncle he was in prison and decided to hang himself😢 all my sorrows are for my friend shout out to dalila Medina make sure to sub to her, she has been through a lot",0.4019,43
This sucks,-0.3612,2
To be honest i like the old emianem alot more but this is good,0.775,14
Too many fake Eminem fans should listen to chloraseptic remix,-0.4767,10
Trash.,0.0,2
True Eminem Fan?,0.6249,4
