,sentiment,wordCount
"Mas musica asi porfavorrrr❤❤
Me encanto ❤",0.0,9
Master in masters,0.0,3
Music video?,0.0,3
My brooda it is a good,0.4404,6
My eyes are literally watering right now  😭😭😭😭,0.0,10
"No, baby please don't cry❤",0.0258,7
OMG I love it😍😍❤❤❤,0.6369,9
"Ok you colonisers aren't giving B2M enough credit for the vocals and harmony, they were doing acapella b4 CP alive",0.7943,21
Old memories r coming back😢😢,0.0,7
Omg he is so perfect,0.6948,5
"People or what is Boyz ll men? I love them too much, their musicality is too much !! And Charlie Puth .. amazing! What a beautiful song, what harmony of voices, what a delight to hear !!! I loved it! ❤❤❤❤",0.9766,52
Perfect song ! 👍🌸,0.6114,5
Rất hay cảm ơn anh đã tạo ra những bài hát hay.em luôn là 1 fan trung thành của anh charlie puth,0.3182,22
SO lovely I love it!!!!!!!,0.9212,8
See this this is my music I think Charlie is gonna be the one who makes like something called nogui music if you don’t know what nogui is I think he is going to make a gender of music of nogui at least I hope he does if he read the comments OMG I would freak cuz um HES MY LIFE AND IF HE READ MY COMMENT AND IT SAID JUST Z ID PROBBLY WOULDNT KNOW HOW TO LIVE ANYMORE 😭😭😭😭😭😭😭,0.3612,85
"Shabash lol, master piece <3 👌🏻",0.6908,8
So Oldschool Backstreet Boys 😍👏🏼💕,0.0,8
"Some love Stories ain't got no cure,still the heart finds relief in a song of yours",0.8477,18
Some one should mash this up with Versace on the floor,0.0,11
Song of the year,0.0,4
"Splendide chanson 💗💗
Mais on est habitués avec Charlie 🎶🎶",0.0,12
"Such a beautiful song.
why less views??
-because of it is not party song or not video",0.4592,21
Such wondwrful voice.,0.0,4
THANK YOU FOR BEING A HUGE MUSICAL INSPIRATION! Please check out my cover to your incredible song! https://youtu.be/2tUtOycSV8g,0.9229,20
THIS SONG IS SO PRETTYYYY ;~;,0.0,8
"The beginning of the song is the exact same as the beginning of ""I Thought She Knew"" by N'Sync, and that's awesome.",0.6249,26
"The beginning sounds like an acapella NSYNC song I love called, ""I thought she knew"". Is it intentional?",0.7717,23
"The harmonies here are perfect!! I just made my own cover of this (and other Charlie Puth songs) on my channel, I'd love to hear anyone's feedback on it! Thanks :)",0.9515,37
The lyrics is so romantic 😣,0.541,6
This child can SANG.,0.0,5
This is a masterpiece. I can't wait for Charlie's new album!,0.6588,13
This is so great! Can't stop listening to it. I just covered Issues by Julia Michaels! I hope ya'll can check that out!!,0.9093,28
This is so lovely song. So touching and heartbreaking. 😢 But I love it all in all. 😘😘😘,0.7784,23
This music have beautiful lyrics 😍,0.5994,6
"This song is ""Awesome"" he have the best group Boyz 2 Men with their voices and his voice blending so perfectly !",0.897,24
This song is a masterpiece!! He is so damnn talented...,0.6892,13
This song is just perfect like you Charlie # love ya😍💓😘❤❤❤❤❤,0.886,17
UR  a Marvelous 😙,0.5994,4
"Very good
Fan VietNam",0.6976,4
Voce Mitica!!!! Fantastico ragazzo.....😘😘😘😘😘,0.3753,11
"Voicenotes out on May 11, 2018?",0.0,8
WE WANT THE ALBUM,0.0772,4
WOW,0.5859,1
WOW💕💕💕,0.0,4
Waiting for video😊✌,0.0,5
What a Beautiful Song I love It..!!,0.8652,10
When the new album,0.0,4
Why did they copy N*Sync's Accapella harmony tho?,0.4019,11
Why is this so underated?! :(,-0.5378,8
Wow beautiful song.,0.8271,4
Y would people dislike this song its amazing,0.296,8
Yeaaaaa 10m subss,0.0,3
You touch my heart ♥ ♥,0.0,6
Your my favourite singer. I love you Charlie puth. 😍😘,0.6369,13
Your voice is adorable charlie puth 😙💞💖💚💜💛👏 cute l like 🤗,0.8271,17
a love y ou Charlie puth,0.6369,6
always like puth songs,0.3612,4
amazing very heart  feltxx,0.5859,4
beautiful song,0.5994,2
before 1B,0.0,2
cause girl if you leave me now,-0.0516,7
charlie charlie jk hahahya,0.2263,4
check out my cover of this song! :),0.5093,9
get her back charlie.. you are the best for selena,0.6369,11
he got the angle voice   beautiful song perfect song,0.8225,9
https://www.youtube.com/watch?v=ezBizwTn4j8 fan video for charlie puth,0.3182,6
https://www.youtube.com/watch?v=gZuOOY3usns,0.0,1
https://youtu.be/-nC1u-WbaXs,0.0,1
https://youtu.be/EbKjD4S_hUc,0.0,1
i >3 charlie,0.0,4
i can stop hearing this got my cousin teary cause she almost broke up with her boyfriend but they are back and stronger than ever,0.2609,25
i dont like charlie puth. but this is amazing,0.6853,10
i love charlie puth <3 <3,0.875,6
i love it,0.6369,3
if you give it up and just walk right out ❤,0.0,11
ima Charlie puth fan...luv it,0.0,7
iraq,0.0,1
just can not stop loving him and this beautiful song!!!,0.642,13
lots of love from spain ❤ hope you come on tour!,0.8122,12
love love it. my heart is dancing just by listening to this song.,0.8555,15
loved it,0.5994,2
masterpiece 👌💚,0.6249,3
misses you babE,-0.2263,3
