,sentiment,wordCount
"Katy Perry and Taylor Swift 

Best friends forever 


Not",0.8442,9
Katy Perry and Taylor 😂😂😂😂😂😂😂😂,0.0,7
Katy and Taylor were friends?,0.4767,6
Keira Lake same,0.0,3
Kevin Jonas FTW!!! I love me some Kevy-Jo,0.8692,11
Kevin Jonas in thumbnail! 💕,0.0,6
"LIKE KATY PERRY AND TAYLOR SWIFT 
Me: I HOPE NOT 😅😅😅",0.8555,14
Lauren Grace yessss,0.4215,3
Like Katy Perry and Taylor swift . Didn’t they break up? I choked,0.0516,16
Like Katy perry and Taylor swift....bruh 😲☕️,0.3612,11
Like katy perry and Taylor Swift. I died laughing and my dad thought i was in pain,-0.1027,18
Lilly as a child is so funny😂😂😂,0.0,10
Lilly.. Are you actually asthmatic?!,0.0,8
"Lilly: ooh a mailman 
Me: LOL",0.5473,8
Lilly’s laugh when she is taking about Kevin Jonas😂😂😂,0.5574,14
Lmao! This was perfect.,0.8356,6
Lmaooo Jenna put Channing Tatum On her Board And says these going to get married when they are 😂,0.0,19
Lmaoooo the female presidents and global warming and rap I am screaming.,-0.25,13
Lol,0.4215,1
Lol I stopped it a 1:48 and her face tho😂,0.2263,11
Lol how old is lily?,0.4215,6
Love Jenna! all Jenna's are awesome.,0.8622,8
Love the volume,0.6369,3
Magnifique! Quel talent!... Just watched it. Just work more on the photoshop part of your videos to make it look more... Impeccable. Good luck!,0.7767,31
Mam make a video with all the bloopers of these Christmas collabs!!! 💙,0.0,16
Many years ago looks like the 70s and Lilly’s face though,0.3612,13
Maybe they got the date mixed up. For a new year's party. Lmao.,0.765,16
More than perfect!!,0.677,5
My dads a taxi driver.........................,0.0,6
My two favorite ones. Love you both 😍😍,0.802,10
Nick Jonas all the way,0.0,5
Norm variable include actual passenger sink extremely amid behind tree dedicate.,0.0,12
OH MY LORD THAT WAS THE BEST THINGGGGGGGG LOLLLL,0.6369,9
OMG LOVED!!<33,0.0,6
OOOF Like Katy Perry and Taylor Swift,0.5106,7
"Oh my God, this is such a hard act to balance
Like I’ve never seen this subject covered
This was so entertaining though

LOVE THE COLORS AND STYLING",0.9207,31
Ohhhh blackbear got cooler baby,0.0,5
Omg a whole 4% 😮,0.0,6
Omg my sister has THE SAME EXZACT CAMRA AS YOU!!! its special now 😄😃,0.5538,18
Omg who else thought this girl  was Jessi J,0.0,9
Please do more colabs with her!,0.3802,7
Please do more collabs!!,0.4374,6
Rheanna Wall obvious,0.0,3
S H A D E,0.0,5
SHUT THE FREAK UP! I'm dead 😂,-0.8491,8
STILL HAVE MY FINGERS CROSSED FOR A JONAS BROTHER! There's still hope! LOL. Shout outs to Jenna for being absolutely incredible to work with. What a star! #SuperSixty starts now which means I'm responding to your comments for the next hour. LET'S CHAT! xo,0.8225,51
Sarcasm in the best way...🤙🍁😂🌸🖤,0.5106,11
Screams unbreakable Kimmy Schmidt 🤣,-0.296,5
So hilarious. This does reminds me of Katy Perry's last Friday night! Lol,0.7257,15
So sarcastic 😂,-0.3167,3
So your friendship didn’t work out 🤷‍♀️?,0.4902,13
Sorry ... I have a phone with a 12mp camera ...,-0.0772,11
"Stephanie Franco, stop plugging your channel in every single comment on this video, notice how no one cares, so just stop trying.",-0.3818,26
That Channing Tatum line was perfect,0.5719,6
That song was my jam when I was younger!!,0.0,11
The Channing Tatum reference killed me I can’t 😹😹,-0.6705,12
The bra thing. Yes,0.4019,5
The fact that I’m 13 I’ve only heard of 50% of these things so um yeah anybody know what they talking about let me know,0.3566,30
The irony in this video,-0.0516,5
The phone tho😂,0.0,4
The shade to 2017 is real,0.0,6
The tongue behind the retainer thing is the best,0.6369,9
The video reminds me of Katy Perry's Last Friday Night video,0.0,11
The way y'all feed off each others vibes and humor is amazing,0.7096,12
Then get all of them,0.0,5
They look like Katy Perry in Last Friday night. Love you Lilly & Jenna,0.7717,15
This is like soooooo cute,0.6705,5
This is my mood 25/8,0.0,5
This is so amazing!!,0.7543,6
This reminds me of Jimmy Fallon's Ew! Just me....ok,0.0,12
This video was hilarious!!!😂🤣 Love you Lilly❤️❤️❤️,0.7249,18
This was the most painful thing to watch!😂,-0.54,10
U guys are so cute 👋,0.5949,6
U know when you said u wanted to marry a taxi driver well know there is uber loll,0.2732,18
U r Awesome Lilly!!!!!! Do a collab with Channing Tatum,0.7405,13
Wait Channing Tatum And Jenna Dewan Tatum anyone else thought they were related,0.0,13
"We gonna get married
10 years later
= Jenna TATUM",0.0,10
What did I just watch it was funny though but what did I just watch 😂😂😂,0.2382,18
What happened between Katy and taylor?,0.0,7
What’s an iPod Shuffle jk I know what it is,0.2263,12
When liliy uploads DROP EVERYTHING!!!!,-0.6125,8
When she mentioned MySpace...I laughed so hard,0.2809,9
When you had to search up what BBM was....,0.0,10
Who keeps pouring them a  glass,0.0,6
Why am I watching this at 1 am,0.0,8
Why does every comment get like 600 likes 😂,0.6486,9
Why does this low key remind me a little of Michael and Jeremy?,-0.3346,14
Why does this remind me of Katy Perry's Last Friday Night 😂😂🤷🏽🤷🏽,0.0,17
Why does this video remind me of “Last Friday Night” by Katy Perry?,0.0,16
Yea like 4% alcohol 😂😂😂😂😂😂😂😂😂😂😂😂,0.3612,8
"You can see the Script that they are using.
I love you",0.6369,13
"You know what’s so sad?




WE STILL DO THIS!!! WTF IS WRONG WITH OUR WORLD!!!!! LITERALLY MY COUSIN IS NOT ONE ☝️ AN HE HAS A IPHONE X AND A IPAD!!!! HE CANT COUNT TO 5 AND HE KNOWS HIS PASSWORDS!!! YOU KNOW WHAT ELSE IS SAD??




Me and everyone else in the world is responsible for this...",-0.9559,77
"Your scripts are amazing, love the satirical undertone!",0.8516,10
blockbuster was the best,0.8442,4
closer by neyo <3<3<3<3,0.0,7
do not track me too,0.0,5
jenna had her wedding ring on in the middle and then it was off...,0.0,15
like katy perry and taylor swift...hahah,0.3612,8
like the way Lilly talks in the video.......it's 'off the hook',0.3612,15
lilly is me about life. everything i expected never came through :):,0.0,14
lilly was wrong about kev but damnnnnn! Jenna is smart,0.4199,11
lol I loved this blast from my not so long ago past 😂,0.7717,13
love this! lol delayed but still so good!👍☺️,0.5624,13
the bra thing is so true,0.5598,6
"these references are so nostalgic om g also ""a mailmaannn~""",0.0,13
whatll we do when we get ... you know ... high?,0.0,12
who else thought of katy perry,0.0,6
you guys do know katy and taylor don't like eachother?,-0.2755,11
you look like katy perry gurll,0.3612,6
"you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you you
I bet you didn't bother to read all the you's and you didn't notice the yoo in there, and now you went back to check for the yoo but it really isn't there. lol I gotch u",-0.4358,259
"“-At least two female presidents by then!” 



Young Lilly, hunny, you’re Canadian.",0.0,21
"“Is that a boy on your board?!”
“HahahAHAHAH YEAH”",0.0,15
"“Or take our Crocs off!”
LOL 😂!",0.627,11
❤️❤️❤️❤️yazz,0.0,9
😂😂,0.0,2
😂😂😂,0.0,3
😂😂😂😂😂😂,0.0,3
😂😂😂😂😂😂😂,0.0,3
🤣🤣🤣🤣🤣,0.0,3
