,sentiment,wordCount
"Oh no, they should not!  Hippos are one of the most dangerous animals in Africa.  Plus the Everglades already has trouble with other introduced animals messing up the ecosystem (snakes for instance).  It doesn't need more disruption.",-0.7398,44
"Oh she is such a sweet one! I want to swim with her too. Ha, ha, ha Love, love, love",0.9732,26
Oh such a sweetheart❤😍,0.0,6
Ohh baby hippos grow up too fast. 💦🐽💦,0.0,11
Omg how adorable ❤️❤️❤️❤️,0.4939,11
Omg! Sooo cute,0.5093,4
Only rendition of a cute hippo I've seen,0.4588,8
Ou mamãe 😙😙😙😙😙 brincando fofura😘😘😘,0.0,10
Precious!  Kudos to Fiona and your magnificent caretakers for sharing this intimate video compilation,0.9324,15
Que cosita más hermosa amo los animales gracias papá Dios,0.0,10
Que linda e esperta!!! 😁Vai crescer mansinha e comilona....mas é um animal selvagem...,0.0,20
Que lindo 😍😍,0.0,4
Que precioso y gracioso,0.25,4
Raul Segura True....our species is the ugliest and hopeless creature,-0.7783,12
SHE'S SO CUTE!!,0.5963,5
SWEET BABY 💕💕💕💕💕💕SWEET GIRL💓💓💓💓🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹🌹,0.4588,13
Search Fiona Show Episodes 1 - 5 for the whole story. She is back with her mom at this point.,0.0,22
"Seriously, who disliked this video. Cutest freakin bath time ever.",0.1027,13
She is sooo cute! And I'm glad she could be reunited with her family. I was afraid she might not be able to go back with her mom.,0.7424,31
She is the cutest animal ever!,0.6239,7
She's beautiful! Thank you all for letting us see her and for all her care.,0.8718,17
She's gorgeous ❤️,0.6124,4
She's in such caring hands !!! And she's adorable !,0.8209,12
She's soooo cute!!!,0.5962,6
She's unbelievably adorable! 😚,0.5838,5
So CUTE,0.6157,2
So beutiful God blessed her,0.7609,5
So cute,0.5095,2
So cute so spoilt!❤️,0.5551,7
So cute 💚💚💚,0.5095,5
So cute 😘,0.5095,3
So nice😊,0.0,3
So she's a water puppy,0.0,5
So sweet.I know she is mistly grown now. Brings treats to my eyes. I wish all animals were loved and treated this well. You guys did a wonderful thing. So much work!,0.918,39
Soooooo cute😘😘😘,0.0,5
Superb adorable 💋💋💋💋,0.8074,5
Sweet baby,0.4588,2
Sweet baby!,0.5093,3
"Team Fiona: It is completely obvious that your love, time and dedication are the reason we have our sassy little girl to enjoy! Thanks for sharing these adorable clips. 💕🌟",0.9462,35
Ternurita me encanto😍😍😍😜,0.0,7
Thanks for putting a smile on my face.,0.6597,9
The are not going to be able to pick her up for much longer,0.0,14
The cuteness it's over 9000,0.5106,5
The cutest baby hippo I’ve ever seen!!!!,0.7156,12
"The cutest baby hippo in the world , adorable!",0.807,10
There is nothing more beautiful and precious in the whole wide world than a baby..........no matter what species!!!,0.3771,23
They are sooooo lucky to have Fiona!!,0.5242,9
This is not a job. This is a dream true!!! This is the life! I bet many would do it for free just to spend time with Fiona. Lmao❤❤❤,0.8507,38
This is so precious and adorable to watch,0.8483,8
This is the cutest thing!!!,0.6884,8
This just fills my whole heart with pure HAPPINESS...  : ),0.0,12
WHY ARE THERE ANY DISLIKES FOR THIS VIDEO???? OMG NO WONDER THE WORLD IS A SHITHOLE.,-0.7059,20
Watching Fiona is my happy place.,0.5719,7
What happened to her mom?,0.0,6
What is the name of the song ?,0.0,8
What is the song? :3,0.5106,7
What wonderful work you do!  It’s hard to not fall in love with Fiona - she’s adorable!,0.5742,23
What's not to like????,0.0,7
Where is her Momma?,0.0,5
Where is the Mother?  Did she die?,-0.644,9
Who dislikes this!?!?,-0.5638,7
Who's mom?,0.0,3
Whoever says hippos aren't cute hasn't met Baby Fiona! ❤️,-0.416,12
Why doesn't this video have a million views?,0.0,9
Wonderful video showing us all what love is about,0.836,9
"Wow, this made my day!  Definitely America's Sweetheart!!  Bravo on doing a better job than even her mom could have done.  A great big thank you to your team for the wonderful care you have given this absolutely adorable hippo in her young life!",0.986,50
You guys are amazing...thank you.,0.0,8
best job ever !!!!!,0.7482,6
great but plz send them back to wild life.,0.4588,10
hablar en ingles para maximo effeticimo...,0.0,7
happy happy hippo,0.8126,3
i dont think i stopped smiling though the entire video. what a sweetie,0.3369,14
"lol read up on her relatives in the wild. this animal is to be respected, a privilege to see in private but I support wild life refuges and safe zoos, they really are trying much harder than in the 80s and 90s ... respect wild life and lovely comment friend.",0.9793,54
que  limdo,0.0,2
she is so cute,0.5949,4
she is sooo adorable! I luv u fiona!!  Thank u all for taking such good care of fiona.,0.9131,22
"so are you gonna date that male hippo or what? his grandpops was on the cover of national geographic hes practically a celeb! give old boy a shot lol 
this is sooo fun!",0.7707,36
so cute when they are young. so deadly when they are old.  is it just me or does anyone else just love hippo's ears when they move around.,0.8173,31
so cute.......,0.0,3
so precious,0.6115,2
so sweat and wonderful!!!!!,0.0,7
so süüüüüüüss,0.0,2
where is mum?,0.0,4
É um bichinho bonito ele gosta de nadar kkk,0.0,9
И вот этот шкет вырастает в гиганта 😁,0.0,8
Прелесть 😻😻😻😻👍,0.0,5
Я-думал-убивают……………,0.0,4
❤❤❤,0.0,3
❤️,0.0,2
❤️❤️❤️❤️❤️❤️❤️❤️,0.0,16
好可爱呀,0.0,1
"참 못생겼다.
ㅋㅋㅋㅋㅋ",0.0,4
🐰🐇,0.0,2
😄😄👍👏👏👏👏,0.0,6
😍😍😍😍,0.0,3
😍😍😍😍😍,0.0,3
😍😍😍😍😘😘😘😘😘,0.0,6
