,sentiment,wordCount
Michael Cole is a legit heel with great mic skills. I never thought I'd say this.,0.6249,18
Nobody gives a flying five star frog splash about WWE,0.0,10
Not long till 21 million. I'm trying to get 200,0.0,11
Now 21 millions,0.0,3
"Now if that was the WWE network subscribers, & all profit right for the network? That would be just about $200,000,000 a month!",0.4926,29
Now in 3 weeks you’ve gained another million subscribers,0.3818,11
Now on to 50mil wwe. How about a special YouTube livestream for the 20milllion subscribers.,0.4019,17
Oh cool,0.3182,2
"Omg i love wwe forever .
20 million subscribers wow .
Then now forever",0.8402,14
Parabens WWE pelos 20 milhoes,0.0,5
"Passed all competition man, Pewdiepie is next",0.0,8
Plz give me wwe2k16 link of Android.,0.0772,9
Proud to say that I am one of the 20 million people.,0.4767,13
RIP Heat Slayter,0.0,3
Really Wwe Yall Clickbaiting Now,0.0,5
Ref you suck,-0.4404,3
SANTINO,0.0,1
SANTINO YESS,0.0,2
Santina is hilarious,0.4019,3
Santino  marela was funny 😂😂,0.4404,6
Santino Marella 😭😭 Miss him,-0.1531,6
Santino comeback??????!!!!!!,0.0,8
Santino made this video 10x times funny,0.4404,7
Santino*,0.0,2
Santino?,0.0,2
Santinos vs james ellsworth,0.0,4
Sir I want to be a superstar in wwe so sir please help me for completed my dream..,0.7043,19
"So only really things can be popular? Game of Thrones, Star Wars, Harry Potter, Lord of the Rings, Avengers........ all fake.....",-0.2023,28
So that's why they have 20mil subscribers??,0.0,9
So what..,0.0,3
Subscribe to me and comment that you have then you will get a shoutout and entering a giveaway,0.0,18
TEX FERGUSON YES,0.4019,3
Thankyou superstars,0.0,2
That Referee must be still Counting!,0.0,7
They real?,0.0,3
This is why WWE On YouTube Is Number One Sport Channel On YouTube.,0.0772,14
To be honest older WWE is better but like this is also good i mean there were alot of wrestlers back then that i grew up with such as Rey mysterio Batista Big show and John Cena maybe Randy Orton.,0.8807,41
Toe Cutter you didn’t answer the question but ok. Those are fictional stories. This is fictional reality shows. I never even said that. Just proves that wrestling and it’s fans are dumb.,-0.3919,41
Tom Philips <3,0.4404,3
Umpire comedy Total bs😈,0.3612,5
"Video length 3:16 I see what you did there, WWE.",0.0,12
WWE IS FAKE,-0.4767,3
WWE With 20 Million Subscribers Brilliant👍👏🙂,0.0,9
"WWE has more subscribers than Markiplier, think about that real quick..",0.0,13
We need cobra,0.0,3
Well done for 20m,0.2732,4
Well it's only gonna go up & up & up...😎 🚀,0.2732,13
When i will get thousand subscribers😜😜😜😂😂😂😂,0.0,12
Why wwe why do you keep getting gayer😤😤😤😠😠😠,0.0,14
Wtf santino is still alive?😂😂😂,-0.5859,9
Wwe is my life,0.0,4
Wwe is the greatest fighting company in the world in my opinion!!!Oh and I want Santino back in 2018 plz!!!,0.6671,27
Yes WWE 20 millón,0.4019,4
Yo avlo español :v,0.0,5
You ain’t no Pewdiepie tho,-0.296,7
"You know what you get when you make 20 Mil Subscribers?  
Look at my name",0.0,16
You'll have a 100 million soon,0.0,6
You're welcome Mr. John Cone!,0.5093,7
Your welcome,0.4588,2
