,sentiment,wordCount
"Remy Ma is doing it big! Have no fear, The REAL QUEEN OF RAP IS HERE! LIKE IT OR NOT!",-0.4666,24
Remy Ma is looking hella good!,0.54,7
Remy about to get her crown back.,0.0,8
Remy has nothing to prove. She did her Time.  There is no comparison. Remy Keep Rapping!,-0.3595,20
Remy is back hehe :),0.4588,5
Remy ma sound so good this is fire😯😎😕,0.5777,11
Remy muthafukin snap shit lit 🔥🔥🔥,-0.5574,8
"Remy second verse was fire which the delivery was so different from the first verse, leads me to believe that she might have had some help writing it, again!!! But the rest of the song is trash. The hook is fire but let’s please talk & think about something else other than Nicki Minaj. Let’s not wrap our whole career around her, it shows weakness! Name dropping or not, we know who your talking about. Also we have the 2 biggest nicki haters on 1 song. It was only a matter of time. “Bitches (plural) ain’t humble enough” is that a shot at cardi too? Why are y’all trying to cut off your own people’s head? They NY also! Just because Nicki call herself Queen? Yo, her pockets, sales, time in the game & coming from the heart of rap, I think she earned the right so pass the Crown. Remy Is still the lyrical queen for the moment, which is a different lane. So stop trying to prove yourself! Kim this hook is the best thing we heard from you in forever, so just be humble and happy that you have radio spin again. If this was just a song or to someone other than your own people, Kim may have not been Mumbling with auto tune. Which was really ass! “why hop in some beef when you can just hop in a Porsche” Cardi said it best 💯",0.5898,286
Remy snapped ✊,0.0,3
Remy the ruler back👑,0.0,5
Remy!!!!!,0.0,4
S.O.G. SALUTE MRS.REMY MA.,0.0,10
SIIIIICK!!,0.0,3
Scoota Rasta I'M GUESSING YOU WAS BORN IN 2017 BITCH,-0.6739,10
"Set It Off❗
*Remy Ma* n Queen *Lil Kim*",0.0,14
She killed it 😘,-0.6705,4
She's Jam get it,0.0,4
"So glad to here the true queens of hip hop are back 
Can not stand cardi b nor Nikki",0.7264,19
Sophisticated bars. Something tells me pap wrote this for her; I've never heard rem spit fire like this.,0.5719,21
Stay woke EARLY🔥🔥🔥🔥,0.0,6
Still bumping this!!!!!!! 🔥🔥🔥,0.0,9
Still not understanding that nickole kidman line. Please someone contact Remy and get a translation. Was it just a shot from a left over line from Shether at Nicky Minaj? Imma need Google translation to work on this.,0.3182,42
