,sentiment,wordCount
"I have a question only a question not hate so can y’all not get mad at me 
I just wanted to know if explossome entertainment has an entire staff working on vids cause they pump out stuff a lot like 2 a week and these guys only pump out stuff 4 times",0.8728,54
I have issues and never exercise BECAUSE OF 50 SOMETHING DEGREES OUT but we stay in and just draw instead of P.E. If it's too cold. And I actually like it because art is good BTW I have P.E. on Tuesdays Thursdays and Fridays and Tuesdays and Thursdays we have it for an hour but on Friday 30 mins/half an hour (poor Jaiden) DUM AUTO CORRECT it makes me say Maiden ;-;,0.7964,85
I just got back to working out too. After like a year of doing nothing because of a surgery that wouldn't heal I decided it was time to start up again. In my freshman year of high school I was working out every day and was in the best condition of my life... Then I got a girlfriend and started to get lazy... Just recently she dumped me (after like 2 years lol) and after a few months I kinda figured that I'd get myself at least somewhat fit again. So yeah thanks Jaiden! I watch your vids while doing a cool down lap on the treadmill XD,0.9661,116
I kept my new year resolution because it was watch a certain YouTuber every day,0.2732,15
I know you'll probably never see this comment but have you ever heard of chipflake?,0.0,16
I love d and d,0.6369,5
I love that music!,0.6696,5
I made my own random thoughts,0.0,6
"I once stoped eating lunch at school and my acny cleared up. Downs side, I also started eating a lot more sugar.",0.1027,25
I said I would run every week but only did it once👍👍👍👍👍👍👍👍,0.0,15
I saw how ur face looks at devin with a eye Channel Bty if u want me to delete this comment so other people do not see your face I would. 😀😀😀,0.0772,35
I serous lay am so unhealthy that when I eat good food it upsets me,-0.608,15
"I think I gained a bit more weight when my dad forgot to sign me to basketball and I stayed indoors in summer a lot

74-92        




That’s my weight difference",0.3818,32
I think I'm in AHHHHHHHHHHHHHHHHHHHHHHHHHHHHHHH side,0.0,6
I think you finnaly gave me a push to be more healthy,0.4576,12
I watched one of Jaiden's vids from awhile ago and it said she didn't know. Idk if that's still the case lol,0.476,23
"I went from 57-47kg in 2-3 months 





How u may ask it really simple

Stay in a crapy hostel with bad food/food u hate",-0.802,27
IS ARI A BOY OR GIRL?? (just a random question),0.0,14
Im sorry I saw your face on super rae dizzle,0.5574,10
Insteed of dancing to that I dace to michael jackson the experenos on youtube and you should try it jaiden.,0.0,21
Is it odd that I have a crush on someone who's face I've seen only once,-0.4404,16
J-aid-enanimations,0.0,1
JAIDENNNNN MAKE MORRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRRE,0.0,3
Jaden I have an eating disorder and my life has just been really going down over the last couple of years whenever I started going to a public school cuz before I was Private School my whole life I know all the kids there and was there since kindergarten so then when I switch schools and went to the public school I start getting bullied a lot for my sides now not shaming anyone but I'm not particularly a little bit my stomach but other than that I eat healthy and I was I thought I was okay and average height for an American but I got bullied a lot for that so I start dating for the first couple of days I thought it was okay I didn't feel awful awful awful awful but I didn't feel good for the next two months I would go with eating at solutely nothing not for that time but I go and say nothing I would go a day after that eating little bits of food like to Cheerios and the Apple slice followed by the next day erasing it my cheeks were swollen my metabolism was off and I just hated myself every single day something you should probably know about me is still to this day I have both anxiety and depression couples got with an eating disorder and you can bet that I'm a mess so one day I realize this isn't the life I wanted for myself I said what life do I want and I decided I didn't want any life so that day I went to my kitchen gun and knife and I don't want to bring back those memories but it was the first time I cut myself then one year later I tried committing suicide it was so painful my dad found me in my room I wasn't dead as passed out from lack of oxygen not to you know just groove it in graphic detail it wasn't just hanging I have a fish aquarium in my room and I tried drowning myself in that but apparently it fell or something I don't remember I woke up in a hospital that day they had me in special room where in the kept all the suicidal people and that way special that could keep an eye on them and I tried to reach out to people but no one no one that I knew and no one seem to care I talk to my friends at the new school oh okay is there reply and I tried I was going up to the surface to try to breathe but then that our way would come and the other one and that grounding full suiciding and my metaphorical there's a light at the end of the tunnel for me on antidepressants anxiety is getting better eating disorder is pretty much gone and I want you know something Jaden your videos partly help me get through Section off time I can smile everyday knowing that someone went through the same struggles as me and even if you'll never see this I want you to know something anyone who is singing this I want you to know something if you are ever like me anxiety depression eating disorder contact someone someone cares about you I care about you you matter in this world and I love you sorry if I use the wrong words I'm doing this on voice so yeah goodbye and I just want to let you know something you are beautiful you deserve to be respected and I love you and you are special you are unique you are talented you are loved and and if you're ever having a hard time remember if you reply on this and tell me your troubles I will reply back yeah also partly because of my anxiety I can't continue digital conversation really I know it sounds weird but it's just I don't know what it is but if I don't reply for a little bit that's because even though you're being completely irrational and you know nice I still get freaked out don't know why I do is because of my anxiety but I love you you're beautiful you deserve to keep living,0.9862,716
Jadin how do you now how drugs💊 taste 👅,0.0,10
Jaiden If you’re scared of loud flushing toilets...when you’re in a cubicle just open the door then flush,-0.4404,24
Jaiden PLS make a new vid,0.2577,6
Jaiden Please DON'T BE DEAD,-0.5766,5
"Jaiden my Ari will probably die in the next 5 hours... I dont know what to do, besides my boyfriend my bird was the only thing keeping me alive... Halp!",-0.636,34
Jaiden r u still trying to get the Blaziken Pokedoll,0.0,10
Jaiden ur ok sign tho,0.296,5
"Jaiden, I don’t understand why you have other animators “offer” their animations for your videos. I’m pretty sure people who watch your videos and subscribed to your channel for your work. Yes, I understand that this helps you pump out more videos consistently without dying in the presses, but if people want to watch your animations they’ll wait till it’s done and enjoy it just as much if not more.",0.8847,86
"Jaiden, just like you had i have an ed. But your story and videos have inspired me to try an recover",0.6908,23
Jaiden.... say my name AND your name with only 2 syllables,0.0,12
LOOKING AT YOU BRITNEY! DON’T EAT MY STUFFED CRUST WITH EXTRA CHEESE NO TOMATOES PIZZA... if you do that crust is going to get stuffed with rocks and get  shove it down your mouth... -.-,-0.4981,42
LOOKING AT YOU BRITTANY!,0.0,5
LOOKING AT YOU BRITTNY,0.0,4
"Life's Wild Adventures LOOK AT THE LIKES! ITS OVER 9,000!",0.7592,12
Life's Wild Adventures R.I.P. your fantasies,0.34,11
Life's Wild Adventures You can't edit or it will be unpinned,0.34,11
Life's Wild Adventures dont forget tho play that music wilde your climing,0.257,12
Life's Wild Adventures how to live life to the fullest,0.34,10
Life's Wild Adventures ii,0.34,4
Life's Wild Adventures v vvccyyvx yfx yfvfxfy fxfy. Xrdyff yrdfrg yrdfrg yrdfrg yrdfrg yrdrffg yrdff yxrdff yxrdff t yxrdff t fc. V. V v  v  n❤️ yv  v v. Ff ffv f myt  v  vf v f  v f v tfv vg vgt gt tcgt tbgt tbgt gtggttgttggbttgbtbtgbtbtxgtfbxgtfvbtxgtfvbxgtv;bxtvxtvxtvxtyj yj yj tycj tyccj tccj y jyv jv jyv jyv jyv jyv jyvj yvj yy jyy jcyty jcyty jccyty jyccty jgycty jgybctyjgygctyjgygtb jycgt bjycgctb jyct bjygctg jbyg ctg bjygx my jyt my jytx jytx jtgytxjtgyjtgycjtgyjtgygjtgy cjtgyvjtgycvtjtgycvtjtgycgbvtjtgycgvtjycgbvtjycfgbvtjycgbvtjytcgj ytcgtj ytcbgj ytcgj ytcgcj yttjytvjxyttvjxytvjtytvjxyttvjxytgtvjyctvjyctvyjyctvyjygbctvjyyctvbjyygj j ycjy ycjy ycjvy yguuj uj ycuyj vycuyj ycuyjv gycuyj ycuyjb yvcuyjb yyujyujycygujycgvygujycgybgujycgybujycbvybyjcybygjctcjy cjvycjvyytcjyyytcvyjytcvycjtucvyjytgucvyjyytbgucvyjytbgucvyjxytbgucgvyjbytguvyjytuvyjcycjvujvycyjvycuyvyjcuyvyjctvyvyjctuvyvyjctugvyvyjctubyvyjcuycvyjuyctvyjyjyj vyjyyjyyj tyyj tyyj utyyj uutyyj utyyjb cutyjy v ctyyjvctyjy ctuyjy. Ctuyjyg ctuyjygcbctuyjygcbctujyygcvctuyjfycbctuyjfycbctuyjfycbgbtuyjycujycujy ucyj ujyg tuyj tujcy tujcyvy tujcyy tujcgyy tuvjcgyy tujcbycy tujby uybj ucyjbuyjctuvjctyuyyjtuyyj tuyyj tcuyj tcyuygj tcyvuygj tcyvuyyj tccuyj tcvuyj tuj tycvujt ycuyyjt cuyyjt uyjt yucyjt yuyyjtuyyjt uyyjtc uyyjtcv uyyjtcv uyyjtcv uyyjtc uyyjtc uyyjtc uyyjtcv uyyjtcv uyyjtcv uyyjcv vuyyjcv vuyjcvv uyj uyjct uyj tcuyjv tcuyj tcuyjy tcuyjyg tuyjyv tuyjcyv tuyjcyctuyjy ctuyjytuyjy tucyjytucyj ytucyj cybjjb jb jbr jrdcjrdc jrd cj rdbcj rdbcj d jdbbj dbcj dbcj drbc jdrbc jdc jdubc jdu cj du cj du cj dcbj drcbjdbbjdbbj jbjbjbjbjbjbdjbdjbcdrbjbcdrb j  j j j jyc7ujyu my jcy jcyuu jcyu jcy ujcy jcydujdjdcjd JD cc jc jcc jyuc jyc jyuc juyc jryc jruycc jruycjcrucjcru t jjjtj urc jrc ujutrcjutrc  utrc jyurcj yurc jb yurc jcjujuxjuy juyb juyćcjuy cjuy cjtuyb cjuy cjduycjdut cjdut y cjdut xy cjdu c cjuc cjudtdccjudccju. Ccj udbcju d6ycj ycj uycju dcyju dtcju 6y. Dk. Dj j  ;bj j  j   jb j bj r jr jbrjbrbjjjvhc c   u tru tru tbrgu trbyu turbyu uurfy uurfyb uufy b uufy b uyu uyu uyu uyu uyuuycvuuyuuyucu cyuucyuucy ucuyucuyu vuyjcvv uyu uyu uyu ucyj ucyj uuv,0.743,301
Life's Wild Adventures wqqqqq,0.34,4
"Lol ""  then you'll end up like James """,0.6486,9
Lol me,0.4215,2
ME:OH NO I MISSED A MONTH HMMMM (walks over to the candy store)....AMMMNAMMMNAMMMNNNAMMM,-0.7065,19
MONTHLY VİDS...... pls no,-0.2263,5
Magma silva Me too...,0.0,5
Make a Discord Server,-0.4019,4
Mannrobics,0.0,1
"Me: I’m gonna have a New Years revolution and remember it.
Future me:No,you really won’t.
Me:Yes i will. 
**week later**.
Me:what was I gonna do again?",0.0,48
Mr YetToBeThrownOutLemon that is the best account name EVER,0.6369,9
My b-bay is on the 13,0.0,6
My bday is in july 23,0.0,6
My dad not allowed too much salt so we usally wat salt free or low salt food but sometimes we go out and get something like Tai food,0.5927,28
My dads reosoloshon is don’t eat red meat. Well he dragged my fam into that. So I don’t eat red meat.,0.2263,28
"My goal before summer is to get rid of a lot of my belly fat (Its baby fat i haven't gotten rid of cuz lack of sleep and yea that jacks you up not much energy in there) so i can wear my bikini i got and feel good about myself. Now, i dont care what other people think. Its MY look on my body. And i love my average chest and my large thighs (most women would be super self conscious about that) because HEY that makes me special. I have dat noice hour glass figure (f*k the pear figure that isnt real) but yea. Its a Sailor Jupiter bikini and i wanna wear it. Its adorable. I wove it QwQ

My goal is to have pillows under me to have my back halfway up and do what i call half sit ups on Tuesday, Thursday, and Saturday and full sit ups any other day (its easy days and tuff ones). I wanna be able to do 200 half-ups and 100 sit-ups by the end of 2018 (just to brag in gym class lolz) and loose my belly chubb by summer swim time.

Weight? Well. Idc. Ik the weighinft system is jacked so if i feel healthy and energized and im not YOU KNOW DYING OF OBESITY then ill be just fine.

But, my family is poor...
Any advice on cheap, healthy foods? :3",0.9826,268
My next new years resolution will be I will have more friends on hypixel server on Minecraft.,0.5256,18
My resolution is just being in a relationship. (That or making good music. Probably some dumb megalo. If you played UNDERTALE. if not i recommend it.),-0.0284,33
"My resolution that I made back in 2016 was to not make a resolution ever again...


2018- STILL NOTHING! YAY

Edit: ALSO DANG ALL THE SPONGEBOB REFERENCES XD!!",0.8896,34
"My resulution was to make a resulution, i did it, THATS MORE THAN LAST YEAR 😉",0.0,18
"My school has a fitness room that is really fun tbh
I did some stuff on the equipment today (bikes, weights, treadmills, ect) and im like “OH WOW THIS IS WORKING I FEEL GREAT” (not sarcasm for once)
And.. uh..
My class kinda ruined the entire idea of “I WANNA DO THIS MORE THIS IS SO MUCH FUN!!” by LITERALLY getting is BANNED from THE FITNESS ROOM FOR THE REST OF THE SCHOOL YEAR

I try to be healthy: it works for two seconds. Im lazy: i feel like garbage 
its a vicious cycle
Im lazy but want to get healthy but it works for a few seconds before im lazy again
Oh what a tangled web we weave, exercise..",0.6421,140
NOOOOOOOOOOOWWW,0.0,1
No u,-0.296,2
Nom nom,0.0,2
OK I am a little upset because me and my mom are lactoseintalorant I know you did not mean to make me and my mom upset ps I love your vids,0.5452,31
OMG JAIDEN SUPER CONGRATS ON 3000000 SUBS!!!!,0.8986,10
Oh Brittney.,0.0,3
P.S I wanna know the name of that song so I can annoy my friends lol,0.4062,18
"P90X, I highly recommend it. I'm just a teen, and I was a stick. I started P90X doing one of the schedules they offer and I gained a lot of muscle within that year. Again I highly recommend it.",0.8012,45
Please,0.3182,1
Pokemonbear 1,0.0,2
Poor Britney. She’s trying to get out there but Charrol keeps insulting her and discouraging her,-0.8807,19
Post,0.0,1
Remember kids when you get serious about resolutions don't pull a James,-0.0772,12
Renagar Videos Dont listen to them haters. They are simply jealous. Be you!,-0.7574,16
"She will release a new one today.
I can feel it",0.0,12
"SilverClaw Its unlisted, u can still see the video. Check her playlists and I think it will be in the one with 73 videos",0.0,26
"So this might sound crazy but French fries with ketchup is healthy!!!

I mean think about it French fries are just fried potatoes and potatoes are vegetables so eating fries is healthy... And ketchup is healthy to because tomato is a fruit and fruits are healthy",0.8963,50
"So....anyone know where i can get that specific ""dumb workout music"" jaiden uses in this video? -.-#",-0.5106,25
Soccer and pokemon are my ways oh working out 😬,0.0,10
Sometimes when i wasnt eating for long time my stomach is like rumble rumble youre gonna fart fff oh wait that wasnt a fart oh shit in my pants and as a word,0.6623,33
Sorry 4 times a month,-0.0772,5
SpongeBob references nice,0.4215,3
Sub to me,0.0,3
Tea from plants go u never herd of I THOUGHT ONLY KIDS HAD NO IDEA WHAT THOSE PLANTS WERE,-0.4466,19
Thank for making me more confinded to workout.,0.3612,9
That is too much sleep and if I didn't say the snowing,0.0,12
"The Excellent Exercise Program; give me your house, car, de wae, wallet, credit card, social security number, address, and the club penguin password you forgot 5 years ago to instantly be able to lift a train and throw it to the moon 100% not a scam",0.9,55
The Funny Thing for me is that I'm on an Eat more diet,0.4404,13
The only thing I remember is “ oh no I missed a week I’m hopeless.... NOM NOM NOM NOM”,-0.5267,23
This video made me feel a lot better because I'm not eating that much anymore. Thanks jaiden.,0.7003,19
Two Spongebob references within 10 seconds. God do I love YouTube.,0.743,13
Um you’re really good at animating😁,0.4927,9
We have the same name...,0.0,6
What,0.0,1
What do I do if I'm unhealthy but don't care too much about being good-looking and/or healthy?,-0.2714,20
What martial art did you do?,0.0,7
What’s the name of the workout song that jaiden hates?,-0.4404,13
"When are you gonna make a new vid, I’m just asking for my curiosity",0.0,17
"When will ari plush come out?




PLS ;-;",0.2577,11
Wow that’s so rude,0.1298,6
Yo you have a twin,0.0,5
You animate so good!,0.6166,5
You are forgiven but yes... thats pretty spooked man lol,0.8689,11
You are ship you with the odd ones out,-0.3182,9
You got the KKK We got the F*K.,0.0,11
You have more subs than LHUGUNY,0.0,6
You should make a playlist with you and James. It’s like the dynamic duo,0.6249,17
You suck€,0.0,3
You're the best person in the world,0.6369,7
"YouTube  is broken on my phone it said 4,000 likes and on my tablet its only 56 likes :|",0.2732,19
Your face reveal video and this video helps because I'm going through a rough time..... Except instead of starving myself I ate more,-0.0516,24
Your slacking jaiden.,0.0,4
Zohra Jabeen She IS asian. Her mum is Japanese and her dad is of Caucasian race.,0.0,18
all the sponge bob references lol,0.4215,6
boiiii I'm about to cook u,0.0,6
"but this ""horrible hiphop song"" is really catchy, I listen to it alot now. And if you run me over with an excersise bike, I guess...worth it",-0.6956,34
"congratz on 3,5 m subs",0.0,5
do nothing and be a lazy potato,0.2755,7
do you go to vidcon europe 2018?,0.0,8
funniest thing ive seen all day,0.5574,6
"hey bro, I know this is random and probably will seem stupid, but just remember the next time your feeling like you aren't enough, you are a lot. I mean that in the best way possible. And your way more than me :)",0.9325,48
hey jaiden do more videos doing art challanges with the odd1sout and somethingelseYT,0.0,14
"hey jaiden i made you a present, why its a bomb of course!",-0.5411,15
hiiii have a suggestion! Talk about sushi. I better hate Natto.,-0.2714,14
hi😀,0.0,2
"i agree with you.
I don't think she's really as busy as some people out there, she dropped out of college and her life is pretty easy making this much money on youtube. And you just see how she doesn't animate anymore even though she has the skills it disappoints me at the lack of skill she shows in these",0.5719,63
i mean exercise,0.0,3
i watch all the ads or you to have money,0.0,10
i wish i was like you,0.6369,6
im healthy n swole,0.4019,4
jaiden you are so funny and inspirational,0.8077,7
kilroy was here,0.0,3
make a video about greek and roman mythology,0.0,8
my question is where have you gone,0.0,7
my resolution is staying up till 12 next new years eve :D,0.6166,12
my resolution is to be an idiot and play less on my ps3 (my mum threw it away ye *sobing*),-0.2263,24
so funny lol,0.7408,3
the day this video came out it is pusheen the cats' birthday,0.0,13
u look asian,0.0,3
what music are you lisening to?,0.0,7
who used this as an actual exersise video?,0.0,9
yaaayyyyy 4.5 million,0.0,3
your so funny and awesome please do more funny videos like this,0.9414,12
Классное видео,0.0,2
Привет),0.0,2
Ты лучшая !!!!,0.0,5
"“And end up pulling a James”

                   -Jaiden (throwing shade kinda) 😆",0.0,16
“Looking at you Brittney” Romanatwood refrance?,0.0,9
😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,0.0,3
🤔,0.0,1
