,sentiment,wordCount
My friends dad daughter does that make sense 😂,0.4767,9
My friends dad's daughter LOLLLLL,0.4767,5
My friends dad's daughter isn't that your friend or her sister ???,0.2528,14
"My friends dads daughter 
You could just say your friend",0.743,10
My friends dads daughter (her friends sister ),0.7351,9
My friends dads daughter ... So her friends sister ???,0.7744,12
My friends dads daughter those are the same thing or say my friends sister bruh,0.7351,15
My friend’s dad’s daughter,0.0,8
My friend’s dad’s daughter— her friend,0.4939,11
"NOOOOOO
I'm late 😥😭",0.0,5
OHHH SNAPPP!!! THE TRUTH OF IT ALL! My girl Alisha Marie also killed it! Make sure to check out her channel fam. #SuperSixty starts now which means I'm responding to your comments for the next hour! LET'S DO IT!! xo,-0.3259,49
OMG OMG OMG BEST VID EVAAAAA OMG OMG OMG IVE BEEN WAITING FOR THIS FOREVER OMG OMG OMG AAAGGGHHHHHH,0.6369,19
Oh my gosh this is my favorite video I’ve ever seen and please do a reading comments video,0.6486,20
Oh the absolute irony of this entire video😂😂😂😂,-0.0516,11
Omg My favorite YouTubers in one video!!,0.555,9
Omg alishaaa ??? ^^ 💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖💖,0.0,10
Omg l love Alisha Marie!!!!😊,0.7482,9
Omg my favourite 2 YouTubers in one video,0.0,8
Omg this is the greatest collab ever😘😘😘😍😍💗💗💗💗💗💗❤️❤️❤️😲😲😲😲😲,0.6369,24
Only god can judge!,0.3382,5
"Please sub me
I upload slime 
Dance
Challenges
Diy
Videos
I need subs,",0.3818,14
SELENA GOMEZ❤️,0.0,4
SHUT UP lol,0.4215,3
"She said ""my friends dads daughter"". Bruh u could just sayd my friends sister",0.7351,17
"So funny!!!!! Would love to see more like it! 
It Really shows u how different the world has become since social media.  Something average like lunch with a friend is NOT LIKE LUNCH WITH A FRIEND ANYMORE..they both have their face in their  phones the whole time sharing about the celeb gossip they come across instead of  "" what New with you?""
You made this kinda sad fact into a very funny video!  One of many reasons I a huge fan!!!
U keep on going girl!! 🤣😀😂😅😅😅😅😘",0.9812,108
"Stop talkin bout shakira 


Just kidding 



But seriously






Don t",-0.3612,10
THIS IS A COLLAB WITH MY 2 FAV YOUTUBERS!!!!!! I'M LOVING IT <3,0.9251,16
TWO FAVESSSSS!,0.0,3
"Taylor Swift could be an illuminati recruit 
#YouNeverKnow",0.2023,8
That is exactly how the world is today. On there phones and being worried about other people lives,-0.296,19
The irony,-0.0516,2
The irony got me like...,-0.0516,6
The poor waiter probably feels like she is the only one that cares about real issues.,0.34,17
This collab made my life,0.0,5
This is frighteningly accurate and hilarious 😆,-0.1027,7
This is legit me and my bstfrnd,0.0,7
This is my favorite one so far,0.4588,7
This is so relatable 😂❤,0.0,6
This is so true LMAOOOO,0.5598,5
"This video so very cool. 
idea for video. Backstreet boys | my parents react. I know that the idea is not very good, but I hope you'll think about it.",0.6564,35
"This was SO ON POINT and HILARIOUS

#OnlyGodCanJudge",0.5319,8
Throwing shade like it ain't no game,0.5248,7
Trend flat hello hglymgd hook shuttle conference.,0.0,8
U R SOOO lucky to be with Alisha Marie She’s Awesome,0.7845,13
U r completely AWESOME!!!!!!!!!!!!!! I Love u so muchhh!!!!,0.7681,15
WHY AM I JUST NOW SEEING THIS COLLAB I ALWAYS WANTED THIS COLLAB,0.0,13
"Wait, my friend's dad's daughter. Isn't that basocally her friend?",0.4939,13
We love you siperwoman,0.6369,4
What about Demi Lovato??? But it was awesome anyway.....,0.6848,13
When Alisha said my friends dads daughter wouldn’t that be the friends sister,0.7351,15
When she said my friends dads daughter then that means your friends sister😏,0.7351,14
When you like and it goes from 115k to 116k,0.3612,10
Where is my Miley??,0.0,6
Why is this me and my friend 😂😂,0.4939,9
Wouldn't your friends dads daughter be your friends sister?! Lol love you this was crazy halarious,0.1984,18
Wow I have never seen this part of lida. Love you both,0.8402,13
YAAAASSSS I HAVE BEEN WAITNG FOR THIS FOR AAAAGGGGGEEEESSS,0.0,9
YASSSS COLLABSSSSSS,0.0,2
Ya,0.0,1
Yaaaas! My two queens in a collab!💖,0.0,10
"Yasssssssssss alisha marie
 and u yasssssss",0.0,6
Yasssssssssss waiting for this forever,0.0,5
Yasssssssssssssssssssssssssssssssssssssssssssssssss,0.0,1
Yay Alisha,0.5267,2
Yay! You guys are both awesome!,0.8436,8
Yes Alshia Marie ❤❤❤❤,0.4019,6
You are the best in my live,0.6369,7
You literally described everyone at my school,0.0,7
You're a unicorn in discuise,0.0,5
alisha is my name and how you spell it,0.0,9
alisha u are lol,0.4215,4
alishaaaaaa,0.0,1
alishamarie is better than you superwomen,0.4404,6
also how you say it,0.0,5
am I the only one craving 100x more!?😀,0.0,11
friends dads daughter? so my friends sister or my friends step sister?,0.8645,14
"friends, dads, daughter... so her friends sister .-. smh...",0.7351,15
hmm.. my friend's dad's daughter .. something seems off,0.0,10
"hold up, her friends dads daughter would just be her friend lol😂 love this you are both such great actresses",0.9393,22
how did i not see this before??,0.0,9
how is lilly this talented? in my opinion no.1 youtuber that thinks out of the box and never loses creative spark,0.4147,24
i luv u,0.0,3
