,sentiment,wordCount
"Lilly: ""Never insult the kpop group, BTS"" 
Me: I agree with that statement over infinity percent.",-0.2023,22
Lily yes I love BTS,0.7845,5
Lmao!! First time I cracked up at one the channels that my 13 year old daughter is subscribed to. WOW you are super dope superwoman!!!,0.9382,31
Lmao.. super funny..:-),0.5994,6
Lol mark dohner song : lets get jiggy with it nah nah nah nah nah nah @markdohner,-0.1531,17
Love BTS💕,0.6369,3
Love this video,0.6369,3
Make fun of bts and the army WILL KILL U🔪😠,-0.4824,12
NEVER,0.0,1
NEVER INSULT BTS,-0.5106,3
NEVER INSULT BTS!!!! EVER!!!!! A.R.M.Y. warns you....,-0.765,21
NEVER INSULT BTS!!!!!!!!!!,-0.6671,6
Nice you got Will Smith 👍🏼,0.4215,7
OH MY GOD LILLY WITH THE BTS YAAAS GIRL MY FRIENDS DONT LIKE BTS I BETTER SHOW THEM THIS,0.8625,19
OMG I LOVE BTS #ARMY,0.6369,5
OMG THAT FRESH PRINCE REFERENCE AT 0:41 AND BTS THIS IS EVERYTHING.,0.4648,13
OMG so true. If someone insults BTS... Or any Kpop group honestly... We will find you... 👿👿👿,0.0754,23
Ok so the plot of bright wasn't great but I loved it cuz the makeup and costume design was so great.,-0.8503,22
Okay but seriously JIn doesnt like being called Eomma or Mom. :/ No hate. So happy you support our boys,-0.5831,22
"Omg I freaking love u, “Never insult the k-pop group BTS” THATS SO FLIPPIN’ truuuuee #BTSARMY",-0.2263,20
Omg I'm a Libra too,0.0,5
"Omg thank you so much this is the best Collab. That

NEVER INSULT BTS😎🔥",0.3954,17
Omgggg Will Smith I don't have words,0.0,7
PREACH GIRL!!!! NEVER MESS WITH BTS OR I SWEAR A MILLION PEOPLE WILL COME AFTER YOU AND KNOCK YOU DOWN!!!!😛🤫❤️,-0.5951,30
SPILL THE TEA #BTSISSHIT,0.0,4
Seriously Will. Lilly is right. Don't mess with us army. BTS. DONT. BE. RUDET. BTS IS LIFE. BTS IS BAE. YEEEEEET,0.1053,30
She knows the system way too well now 😂 never insult BTS 👏🏼,0.5862,14
She's an army....yeah,0.0,5
Skidding into them pms,0.0,4
Snjcjcj  will smith ❤💦💦,0.0,6
So lame,-0.4754,2
Suppoman what about MoneyRebel?,0.0,5
THE BTS THING IS SO TRUE W H Y LMFAOOO,0.4754,10
THEY ARMY WILL DRAG U DOWN,-0.2263,6
Tf did he say about bts,0.0,6
That Fresh Prince reference though,0.3182,5
That bingo lady God I'm so dead-,-0.5413,8
That biscuit kid did not just consult BTS did I just hear that at 4:52 in your video did I really just hear that no not happening between us is great Jimin and great rm’s great J hopes great and all the other BTS members are great I love them and I have multiple pictures of them so he best not be right around talk about how BTS is lame I will beat him JK but thanks here so that don’t talk bad about BTS I will find you,0.9372,93
"That was so good, so fluid, dull moments were non-existent! Keep being great!",0.7541,17
The bingo was superbly executed comedy. That really impressed me.,0.7089,12
The fandom will drag me??? 😂 honey.... iam a directioner... and we kinda are everywhere sooo you think the 'army' will drag you... thats cute however we directioners.... make you regret everything in life in 0.2 secs😊,-0.4836,47
The internet is scary place.... bcuz you don't understand what god damn thing ppl are saying,-0.7727,17
This is my new favorite thing why am I just finding this,0.4588,12
This is sooo how an after-school class is,0.0,8
This really helped me understand internet language and i am 10 thx lilly,0.3612,13
This stAnLeY boi asked for it when he said BTS videos are lame.... SIS FIGHT ME,-0.516,17
This video offendedt me,0.0,4
This was hilarious!!,0.508,5
U right about the BTS tho. My friend attacked me when i was talking about why dont we. But i mean we good tho😂,0.4767,27
Unintentional ASMR 5:14,0.0,3
"WHAT YOU SAY BOUT BTS OH NO HONEY I NO YOU DIDN'T

edit:sorry I can be extra",-0.7065,19
WILL SMITH!!  I LOVE ALL YOUR MOVIES,0.6988,9
WILL WHAT!!!!!!!!!!!!!!!,0.0,5
"We WILL come for you if you insult our babies..










Ha... See what I did there?",-0.5106,19
When i saw BTS I knew that I had to continue watching 😂😂,0.0,14
Who are you really?? and why are you popular again? O.o,0.3695,16
Who else started singing fresh prince of bell air when they saw will,0.3182,13
Who is will smith ....,0.0,5
Why Will looking like he about to sneeze in the thumbnail😂,0.3612,12
Will Smith AND Granny Pottymouth?!?,0.0,8
"Will Smith Admits, he was inspired by You so he decided to make a Youtube Channel too",0.6597,18
Will Smith is beautiful,0.5994,4
Will smith!!!!!!!😱😱😍,0.0,8
Will+BTS YASS,0.0,4
Wow will Smith! !!!,0.7156,7
YALL BROUGHT IN KPOP IM DED AGAJSKFLDLALAL 🤣🤣🤣🤣,0.0,10
YES LILLY!!! She knows you never EVER diss BTS or any other K-Pop groups coz boi those fandoms will come at you and they be coming hard XD,0.857,31
YESS NEVER INSULT BTS!!!!!! ARMYs WILL GET YOUU,-0.7352,11
Ya saw it ..with my hubby we were waiting for it to come out we been counting the days ..and finally watched it was nice,0.4215,27
Yass slay with your vids and kpop refrences 😂💕,0.0,10
Yayyyy I spot an army #Lillyisanarmy,0.0,6
Yo Bright was a really good movie tho.,0.7264,9
Yoo will smith is funny without trying man,0.4404,8
a bunch of superbullshitt a waste of time.,-0.4215,9
clumsyt lol i am died,-0.2023,5
cool,0.3182,1
cute.,0.4588,2
das right never ever mess with A.R.M.Y and BTS or else the beasts will be unleashed!😂,0.3404,24
"end everything with a ""T""  Dope,Fly,Fresh",0.0,12
hes 49 doing a class skit...,0.0,7
i had to pause the video when she mentioned BTS.  Almost choked on my fun dip!,0.1986,18
i know I was joking,0.2263,5
i love BTS....and i love you too lily,0.8555,10
i love the movie bright ive watched it like 700000000000000 times,0.8625,12
"im about to offend the ENTIRE BTS community.








The group BTS are people

OOoOHoHOHOHohOOOoHOoOHOHooOohHoHOhOHOahOHoHOhHoHOHOOH MY m8 JuST Got FriKEN ROAsTED",0.0516,21
legends say stanley is still cancelled. #stanleyiscancelled,-0.25,8
"lit-t with a 't' at the end .
I'm dying !!!",0.0,15
"now this is a story all about how my life got flipped turned upside and id like to take a minute just sit right there ill tell you how I became a prince of a town called Belair

Watch the show literally every night",-0.0772,44
omg best video i have ever watched!!!!!!,0.7482,10
omg will smith!!!!!!!!!!!!!!,0.0,6
paolo😂 (friends anyone),0.0,6
promise technology hug xhkcbvf there reflection indigenous series evaluation temperature incorporate.,0.6597,12
the ARMY will littarly Distroy the people that insults BTS,-0.4215,10
this is so damn funny,-0.0805,5
ugh KONY 2012 oh my god...🤦‍♀,-0.4215,10
what a legend,0.0,3
when she said to never insult bts I was dying ahahha😂😂😂😂,0.4023,14
who's back here after seeing Will crush the YouTube game IRL❤❤🔥,-0.1531,14
"yes Superwoman! ""NEVER INSULT BTS"" xxxx love u!!!!",0.6168,14
yes haters take notes. You NEVER EVER disrespect our boys.#btsarmy,-0.5106,13
"youre're a sis, you're a sis,everyone's a sis  .. this was like so freaking lol",0.2411,18
zzzㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 웃기네 여자3명이 끌고 나가는거 ㅋㅋㅋ,0.0,6
“Clumsyt”,0.0,3
와우! 최고!!!방탄이 들이 얼마나 사랑을 받고있는지를 한방에 보여주는 영상이네요!!!ㅋㅋㅋ,0.0,18
윌스미스를 여기서 보다니 너무 좋아요♡♡,0.0,7
😂😂😂 ok I’m definitely subscribing,0.5994,9
🚗!Progressive Ok! ☺😀👍,0.4184,8
🤩,0.0,1
