,sentiment,wordCount
Omg rose hehe love you jenny yes mt news,0.7845,9
Omg the Merrill twins liked my comment!!!,0.5684,10
Omg the subtitles 😂,0.0,4
One of the best MT news yet!,0.6696,8
PETUNIA IS IN ... SSQQUUEEEE (fan girls),0.0,9
PLEASE BRING BACK THE TRASHY LIFE PLEASE IM BEGGING YOU 🙏🏻🦄,0.7241,13
Please come to my funeral 😂😂😂😂😂😂,-0.0516,8
Plz do more sim 4 video,0.0772,6
Put rose in a video!!! 😂😂😂😂,0.0,11
ROSE ROSENBLITZ!!!!!,0.0,5
Roni  is me when one direction comes back 😂❤️,0.0,11
Roni can't stop laughing LOL instead of crying Nessa laughing LOL,-0.9046,11
Roni could'nt control herself in the rose rosenblitz scene😂😂😂😂😂,0.0,12
Roni trying not to laugh is the funniest thing,0.1719,9
Rose Rosenblitz said in car rides that all her cats are boys but Jessica is a girl,0.0,17
Rose: they bullied my cat  lol 😂,-0.3182,8
So what I haven’t beenAny of the male twins either videos so don’t be so jealous Rosie,-0.5949,21
"Sorry, I just got to excited right there",0.2732,9
Super bad cops PLZ Merrell twins,0.347,6
THE BLOOPERS,0.0,2
THEY KEPT BREAKING CHARACTER OML😭😭🤣🤣🤣🤣,0.0,10
"TO ALL KPOP AND MERRELL TWINS FANS:
  LOOK OUT FOR SOME KPOP THINGS( LIKE GOT7’s JAEBUM );)",0.4995,23
That MIC MIC BUNGEE😂😂,0.0,6
That was funny,0.4404,3
The better version of dramalert,0.4404,5
The last blooper LOL,0.5473,4
The only type of news that I watch life,0.0,9
These twins looks like a doll <3,0.6597,7
They are so cute,0.5949,4
This is hilarious,0.4019,3
To bad this isn’t real news,-0.5423,8
Trash +  Fashion = Trasion,0.0,5
"Vanessa Merrell,Do you watch Football?",0.0,8
Vanessa as a model is so funny! 😂😂,0.6166,10
Vanessa is so funny af 😂😂 Roni too 👌👌,0.5777,11
Veronica is so adorable and vanesssa is so ducking pretty,0.8222,10
"Veronica, Vanessa this makes me laugh because when you say ""MT news""it sounds like ""Empty news"" 😂 I don't know why I find it funny",0.802,31
WOAH! U PUT K POP JB IN DER! I LOVE U EVEN MORE!!,0.7482,17
"Wait a second... did Vanessa really said ""mic mic bungee"" wow
Are there any A.R.M.Y here? 
BTS fans were are you?
❤️❤️😍😍😍",0.6322,39
Wait what state do you live in,0.0,7
Wasn't it onesies day,0.0,4
What if we cant afford trash bags?,0.0,8
What no word I’m did hahahahahahahaha,-0.296,8
Who else thinks they should colab with wengie??😀🦄,0.0,12
Who isn't scared of the boat scene from Willy Wonka,0.3412,10
Why did you blur out the store on the bag.,0.0,11
With the captions it said at the beginning “I farted before this video” I diedddd,0.0,17
Wow,0.5859,1
YASS MT NEWS IS BACKKK!!!,0.0,8
YAY,0.5267,1
YAY petunia is back,0.6289,4
YES FINALY MORE MT NEWS I MISSED IT SOO MUCH,0.0609,10
